1.1200,2.4800,0.0000,0.0000,0.0000,0.3338,0.9426,
1.4000,2.6400,0.0000,0.0000,0.0000,0.1219,0.9925,
3.1600,2.6000,0.0000,0.0000,0.0000,0.0087,1.0000,
3.5200,2.0400,0.0000,0.0000,0.0000,-0.7314,0.6820,
3.5200,0.9200,0.0000,0.0000,0.0000,-0.7373,0.6756,
3.2800,0.2800,0.0000,0.0000,0.0000,-0.9914,0.1305,
3.2400,0.2800,0.0000,0.0000,0.0000,-0.9925,0.1219,
2.6800,0.2400,0.0000,0.0000,0.0000,-0.9997,0.0262,
2.6400,0.2400,0.0000,0.0000,0.0000,-1.0000,0.0087,
1.7200,0.2000,0.0000,0.0000,-0.0000,-0.9994,-0.0349,
1.6800,0.9600,0.0000,0.0000,-0.0000,-0.0959,-0.9954,
1.8400,0.9600,0.0000,0.0000,-0.0000,-0.1219,-0.9925,
2.6000,1.2000,0.0000,0.0000,-0.0000,-0.4618,-0.8870,
2.6400,1.6800,0.0000,0.0000,-0.0000,-0.9205,-0.3907,
1.6000,1.7600,0.0000,0.0000,0.0000,-0.9990,0.0436,
1.5600,1.7600,0.0000,0.0000,0.0000,-0.9986,0.0523,
0.6800,1.5600,0.0000,0.0000,0.0000,-0.9455,0.3256,
-0.0000,0.4400,0.0000,0.0000,0.0000,-0.9954,0.0958,
