2.5600,0.0800,0.0000,0.0000,0.0000,-0.9997,0.0262,
0.4000,0.0400,0.0000,0.0000,-0.0000,-0.9997,-0.0262,
-0.0800,1.9600,0.0000,0.0000,-0.0000,-0.7009,-0.7132,
0.6400,2.6000,0.0000,0.0000,-0.0000,-0.3584,-0.9336,
1.4800,2.7600,0.0000,-0.0000,0.0000,0.0262,-0.9997,
2.2400,2.7600,0.0000,0.0000,-0.0000,-0.0523,-0.9986,
2.5600,1.7600,0.0000,-0.0000,0.0000,0.9397,-0.3420,
1.4400,1.5600,0.0000,-0.0000,0.0000,0.8870,-0.4618,
1.3600,0.9600,0.0000,-0.0000,0.0000,0.5446,-0.8387,
1.0800,1.3600,0.0000,-0.0000,0.0000,0.5519,-0.8339,
1.2400,0.7200,0.0000,-0.0000,0.0000,0.6946,-0.7194,
2.4000,0.1600,0.0000,-0.0000,0.0000,0.6560,-0.7547,





